Customer_Id,Age,Income,Credit_Score,Region,Gender,Loan_Amount,Loan_Tenure,Default,Repayment_time,Loan_purpose,Gold_price_fluctuation,Gold_purity,Branch_location,Processing_time,Responded_to_promotion,Branch_size,Turnaround_time
269,38,79949,585,Urban,Female,57286,7,0,10,Medical,0.61,18.51,Urban,18,0,8,40
270,35,166772,688,Semi-urban,Female,190679,7,0,9,Personal,-7.51,21.15,Semi_urban,11,0,4,4
271,22,82543,715,Semi-urban,Male,349618,11,0,2,Business,4.77,20.55,Rural,22,1,6,21
272,39,180390,449,Semi-urban,Male,499312,1,0,8,Personal,-2.57,23.82,Urban,19,1,4,3
273,43,47610,727,Semi-urban,Female,223857,2,0,7,Personal,1.37,21.58,Rural,19,0,9,15
274,52,85226,592,Rural,Female,110212,11,0,7,Business,4.68,22.48,Semi_urban,25,1,4,13
275,43,65167,633,Rural,Male,427712,11,0,2,Medical,8.04,18.81,Semi_urban,13,0,5,39
276,30,179011,571,Urban,Male,83996,1,0,1,Personal,6.39,22.34,Rural,13,1,4,40
277,27,87381,342,Urban,Male,82790,9,0,4,Education,0.75,18.34,Semi_urban,24,1,3,18
278,55,66710,767,Rural,Male,279101,7,0,7,Personal,9.82,21.68,Rural,27,1,6,1
279,57,36766,618,Semi-urban,Male,238678,11,0,6,Personal,0.59,23.03,Semi_urban,23,0,6,12
280,59,122416,791,Urban,Male,462396,7,0,10,Business,0.72,20.9,Urban,25,1,3,10
281,39,32780,826,Rural,Male,274996,3,0,2,Medical,-6.83,19.29,Semi_urban,24,1,5,14
282,54,68458,471,Urban,Male,333944,5,0,7,Education,-7.03,20.66,Semi_urban,28,1,9,43
283,44,76221,620,Rural,Male,290347,2,0,10,Education,-6.63,23.05,Rural,12,1,8,32
284,54,21509,343,Semi-urban,Male,445894,5,0,11,Medical,1.84,22.29,Urban,19,1,8,5
285,44,109493,831,Rural,Male,177925,8,0,9,Personal,-1.7,21.63,Urban,23,1,5,41
286,48,185418,753,Urban,Female,184434,10,0,2,Education,-2.28,22.16,Semi_urban,12,1,7,12
287,37,136850,382,Rural,Female,15364,3,0,10,Business,-7.45,23.01,Urban,27,1,9,11
288,37,197946,842,Urban,Female,220296,4,0,11,Personal,-2.38,18.91,Urban,29,1,4,35
289,21,177220,621,Urban,Male,163811,8,0,5,Education,-2.44,23.05,Semi_urban,11,0,3,20
290,54,51533,533,Urban,Male,67176,2,0,11,Business,2.42,22.84,Urban,29,0,6,47
291,35,128144,839,Semi-urban,Female,184906,1,0,2,Medical,-2.23,20.86,Semi_urban,28,1,8,40
292,60,142402,551,Semi-urban,Female,238334,3,0,1,Medical,-1.62,20.42,Urban,27,0,5,6
293,55,98467,748,Rural,Male,217174,2,1,11,Medical,-4.55,23.6,Urban,10,1,3,12
294,52,21359,538,Rural,Male,43304,10,0,7,Medical,-7.37,22.92,Urban,24,1,7,35
295,23,139119,789,Urban,Male,492711,2,0,2,Business,-4.0,23.93,Rural,11,0,7,8
296,52,40344,763,Semi-urban,Female,292958,4,0,6,Business,-9.14,21.85,Semi_urban,25,1,4,18
297,33,138499,613,Rural,Male,21057,6,0,7,Personal,-5.93,18.19,Urban,26,0,5,40
298,40,89778,474,Rural,Male,347653,10,0,1,Medical,-3.5,18.92,Urban,23,0,7,41
299,39,40601,479,Semi-urban,Male,285345,10,0,11,Medical,-7.09,22.92,Semi_urban,23,0,4,16
300,27,170188,684,Urban,Male,185990,5,0,9,Medical,3.3,21.83,Semi_urban,28,1,9,10
301,26,121013,594,Rural,Female,316868,4,0,6,Business,-4.38,19.19,Semi_urban,10,0,5,15
302,22,50782,514,Urban,Female,451831,8,0,2,Medical,2.31,18.07,Urban,14,1,7,8
303,36,131095,374,Semi-urban,Male,444696,11,0,1,Business,2.88,19.58,Semi_urban,19,0,6,15
304,52,117123,643,Semi-urban,Female,174160,5,0,1,Personal,-1.05,18.83,Rural,11,1,6,4
305,31,64458,441,Rural,Female,487884,2,0,2,Medical,-1.02,23.26,Urban,18,1,3,44
306,41,144225,498,Rural,Male,48292,4,0,9,Personal,1.63,23.3,Urban,28,0,9,31
307,41,159152,470,Semi-urban,Female,392134,7,0,2,Business,-4.75,23.05,Semi_urban,14,0,6,9
308,49,185029,705,Urban,Male,99853,4,0,1,Personal,-9.58,18.57,Semi_urban,14,1,6,38
309,57,164980,527,Urban,Male,54902,6,0,4,Education,2.9,18.81,Rural,23,1,8,15
310,57,116188,710,Semi-urban,Female,482947,2,0,9,Personal,2.17,18.81,Rural,12,1,5,25
311,64,141292,361,Rural,Male,386288,9,0,8,Business,-0.47,19.55,Urban,23,1,4,1
312,27,110570,626,Semi-urban,Male,159810,4,0,7,Personal,7.52,18.44,Urban,14,0,6,27
313,46,143791,432,Rural,Male,221546,1,0,8,Personal,0.17,23.89,Semi_urban,17,0,5,41
314,46,198554,488,Urban,Male,204026,3,0,2,Business,-3.93,23.13,Semi_urban,17,1,9,26
315,53,145291,655,Rural,Female,239516,7,0,5,Business,4.27,18.42,Rural,15,0,8,11
316,40,118375,370,Urban,Male,124724,10,1,7,Medical,9.25,18.86,Rural,11,0,9,44
317,49,58314,562,Semi-urban,Female,466740,9,0,1,Personal,4.74,19.57,Rural,15,0,6,44
318,52,128880,605,Rural,Female,235230,6,0,6,Medical,8.18,22.65,Semi_urban,16,1,9,21
319,47,120326,523,Urban,Female,40618,4,0,7,Education,-7.75,22.28,Rural,20,1,9,46
320,52,166903,627,Rural,Male,204987,2,0,8,Education,-7.58,21.78,Semi_urban,14,1,7,31
321,24,141026,373,Urban,Female,297909,9,0,5,Business,-6.91,23.47,Semi_urban,19,0,8,35
322,38,171197,810,Urban,Female,201801,8,0,8,Medical,4.06,18.22,Rural,29,0,5,33
323,23,82451,441,Semi-urban,Female,182208,7,0,10,Education,-2.21,18.97,Semi_urban,24,1,4,21
324,54,65708,401,Semi-urban,Female,489905,2,0,11,Personal,-0.45,19.14,Semi_urban,16,0,3,28
325,36,37682,364,Rural,Female,492756,2,1,1,Business,-4.76,18.36,Semi_urban,15,0,4,7
326,63,122406,492,Urban,Female,30322,8,0,4,Personal,4.72,21.71,Rural,16,0,3,28
327,47,186866,361,Semi-urban,Female,190185,9,0,11,Medical,6.91,19.26,Semi_urban,13,1,6,29
328,49,79372,831,Rural,Male,147351,9,0,6,Medical,-6.8,20.9,Semi_urban,24,1,5,2
329,48,59477,540,Semi-urban,Male,255500,8,1,4,Education,-6.15,22.11,Rural,27,0,9,11
330,25,189809,709,Rural,Female,158088,1,0,5,Medical,-3.21,21.57,Semi_urban,19,0,4,3
331,54,153692,599,Semi-urban,Female,85615,5,0,11,Education,-4.4,19.74,Rural,16,0,7,10
332,60,186129,494,Semi-urban,Male,291869,7,0,11,Education,0.63,20.49,Rural,13,1,4,45
333,56,191210,753,Urban,Female,340663,10,0,2,Business,5.05,20.04,Semi_urban,27,1,3,24
334,43,73024,600,Urban,Female,126837,6,0,7,Education,5.87,23.11,Semi_urban,17,1,6,22
335,48,160749,755,Semi-urban,Male,27137,11,0,9,Medical,-5.83,20.52,Urban,17,0,9,10
336,50,195183,501,Urban,Female,279201,1,0,7,Medical,-6.49,18.37,Urban,19,1,5,23
337,54,175146,601,Semi-urban,Female,288425,10,0,1,Business,-2.73,21.72,Semi_urban,17,1,6,45
338,52,37824,636,Rural,Female,378617,6,0,2,Medical,-7.05,19.19,Rural,28,0,7,3
339,40,151837,331,Semi-urban,Female,372417,4,0,11,Business,-8.16,20.03,Rural,29,0,3,2
340,51,196511,397,Semi-urban,Male,419932,3,0,8,Business,-5.15,19.97,Urban,11,1,3,21
341,42,117151,490,Rural,Female,142606,4,0,1,Business,-2.12,18.43,Rural,23,1,9,8
342,52,68926,840,Rural,Female,64672,8,0,2,Business,1.76,23.71,Urban,26,0,3,17
343,22,187932,347,Urban,Male,373568,11,0,5,Business,4.47,21.28,Rural,18,1,6,17
344,37,32975,549,Rural,Male,375315,6,0,6,Education,-5.54,18.94,Semi_urban,16,1,7,20
345,44,94877,525,Urban,Female,436774,9,0,1,Medical,6.37,21.33,Rural,17,1,4,40
346,61,97870,571,Semi-urban,Female,119670,5,1,1,Business,-9.33,20.71,Rural,28,1,3,6
347,50,101371,784,Rural,Female,130466,11,0,2,Personal,-1.12,20.07,Rural,16,1,9,23
348,22,177620,627,Semi-urban,Female,31965,9,1,3,Personal,2.66,20.83,Urban,29,1,3,8
349,59,120970,479,Urban,Female,218665,4,1,9,Personal,-4.17,22.02,Urban,27,0,8,34
350,43,118066,322,Rural,Female,303613,4,0,3,Medical,3.67,19.2,Rural,22,1,8,29
351,51,189808,669,Urban,Female,350424,6,0,8,Medical,7.34,21.23,Semi_urban,19,0,3,17
352,41,81562,544,Urban,Male,409474,10,0,6,Education,-8.21,22.88,Semi_urban,19,1,3,44
353,42,60409,459,Rural,Male,114642,11,0,10,Business,0.25,19.33,Semi_urban,17,1,7,26
354,21,29834,672,Rural,Female,330724,7,0,5,Education,-9.62,21.09,Urban,29,0,8,1
355,46,122192,584,Urban,Female,213417,2,0,9,Education,-4.41,23.79,Semi_urban,22,0,5,5
356,61,20840,820,Rural,Female,270211,4,0,8,Business,-7.26,22.8,Urban,19,0,3,19
357,21,51568,749,Urban,Female,97274,8,0,11,Education,2.49,21.56,Rural,11,0,8,13
358,45,30846,435,Semi-urban,Female,39212,9,0,3,Business,-5.03,22.49,Urban,20,1,5,30
359,36,156971,395,Semi-urban,Female,148289,5,0,7,Business,-4.35,21.15,Semi_urban,28,0,6,33
360,59,106038,418,Rural,Male,261112,6,0,4,Business,-5.89,23.92,Rural,26,0,6,42
361,52,189845,673,Rural,Male,157943,10,0,8,Personal,-5.12,19.02,Rural,24,0,8,22
362,28,149789,573,Semi-urban,Female,10179,7,0,7,Medical,-5.5,22.32,Rural,21,1,4,4
363,62,127460,476,Urban,Female,467105,7,0,3,Business,3.96,18.04,Rural,17,0,3,26
364,58,94723,576,Urban,Female,257140,3,0,7,Business,9.12,18.75,Semi_urban,19,0,6,23
365,48,124194,437,Urban,Male,290309,2,0,6,Education,-0.2,22.33,Rural,13,0,7,43
366,61,131417,431,Rural,Male,224052,10,0,6,Personal,2.01,22.56,Urban,13,1,7,20
367,45,155383,343,Urban,Male,192436,8,0,11,Education,6.36,18.24,Rural,19,0,5,38
368,54,76888,422,Rural,Female,404135,9,0,10,Education,-0.48,20.0,Urban,21,1,7,3
369,44,61616,435,Rural,Male,60012,11,0,3,Personal,-3.96,18.71,Rural,21,1,3,37
370,43,26083,666,Rural,Female,86092,8,0,4,Education,9.02,23.34,Semi_urban,26,1,6,44
371,32,163670,672,Semi-urban,Female,476763,8,0,4,Education,8.12,20.72,Rural,13,1,6,1
372,26,102476,425,Urban,Female,183674,2,0,6,Business,-5.59,20.66,Urban,27,1,6,28
373,55,112416,738,Rural,Female,444878,11,0,9,Personal,4.06,22.94,Semi_urban,17,1,9,13
374,64,22580,350,Urban,Male,219762,4,0,5,Personal,2.94,22.17,Semi_urban,16,0,8,43
375,39,142834,436,Semi-urban,Female,420510,6,0,8,Personal,2.99,23.53,Semi_urban,17,1,3,14
376,20,132148,457,Urban,Female,83272,8,0,5,Education,6.61,23.63,Semi_urban,27,0,4,46
377,27,62321,355,Semi-urban,Male,178734,2,0,6,Medical,3.48,19.88,Semi_urban,18,0,5,25
378,35,29386,727,Rural,Female,480330,8,1,6,Education,0.36,21.89,Urban,13,1,7,14
379,33,73171,742,Rural,Female,346676,1,0,4,Medical,6.92,21.25,Rural,26,1,5,35
380,31,170594,625,Semi-urban,Female,460874,11,0,10,Personal,-4.7,21.57,Urban,15,0,5,46
381,42,165707,379,Rural,Male,95686,6,0,10,Education,3.58,21.75,Urban,13,1,6,33
382,34,151743,773,Urban,Female,490957,8,0,5,Medical,4.03,18.36,Rural,24,1,8,9
383,47,53545,676,Urban,Female,453222,8,0,4,Personal,7.41,23.37,Rural,27,1,7,41
384,53,46855,632,Semi-urban,Male,396477,11,0,2,Education,9.97,18.84,Rural,26,1,5,6
385,21,55790,474,Urban,Female,289442,7,0,2,Personal,1.15,20.55,Semi_urban,17,1,6,3
386,51,71012,740,Rural,Female,428772,7,0,8,Medical,-0.31,19.75,Semi_urban,28,0,9,40
387,42,137827,425,Rural,Female,435627,11,0,4,Personal,2.01,21.32,Semi_urban,21,1,3,38
388,41,34260,518,Rural,Female,226572,10,0,9,Medical,3.17,23.77,Semi_urban,19,0,6,41
389,44,21074,577,Urban,Male,258634,11,0,6,Education,4.26,20.47,Rural,17,0,6,3
390,41,193748,784,Rural,Male,18746,9,0,5,Medical,-4.38,21.62,Rural,11,0,3,15
391,41,160547,440,Urban,Female,498272,2,0,7,Personal,-0.26,18.85,Rural,13,1,7,45
392,61,166192,409,Semi-urban,Male,249511,1,0,6,Personal,-2.58,20.78,Semi_urban,15,0,7,28
393,25,174219,351,Rural,Female,169500,2,0,4,Medical,-9.22,23.49,Rural,25,1,9,36
394,34,21986,618,Semi-urban,Female,26999,3,0,10,Business,2.19,23.59,Urban,13,1,7,47
395,62,183502,498,Urban,Male,106136,9,0,9,Personal,7.5,21.28,Rural,29,0,4,1
396,56,75479,345,Urban,Female,200784,10,0,6,Personal,8.43,22.61,Semi_urban,13,0,9,31
397,52,150833,804,Semi-urban,Female,297505,7,0,3,Business,0.35,18.02,Rural,23,0,5,37
398,27,22176,839,Rural,Female,378269,5,0,4,Medical,5.32,21.19,Urban,22,0,6,14
399,63,104258,813,Rural,Female,144560,5,0,4,Personal,4.25,22.39,Rural,19,1,4,31
400,63,135188,316,Rural,Male,43381,6,0,8,Personal,-5.42,19.98,Semi_urban,18,1,5,42
401,24,104153,614,Semi-urban,Male,421570,2,0,5,Business,-8.74,23.41,Semi_urban,15,0,6,21
402,58,178187,735,Urban,Male,152786,1,1,8,Education,4.96,22.68,Urban,14,0,8,31
403,23,97442,687,Semi-urban,Male,11777,11,0,11,Medical,-4.35,22.62,Urban,14,0,7,1
404,25,60002,376,Urban,Male,410257,1,0,8,Personal,0.99,18.13,Semi_urban,12,1,3,26
405,64,77124,670,Rural,Female,280286,3,0,6,Education,0.48,19.1,Urban,10,0,4,15
406,51,157682,464,Rural,Male,96396,1,0,5,Personal,6.36,22.28,Urban,27,1,3,3
407,49,69752,323,Urban,Male,407486,9,0,2,Personal,2.89,21.37,Rural,25,1,7,14
408,54,98947,334,Rural,Female,454283,10,0,1,Education,6.94,21.47,Urban,16,1,9,28
409,59,138972,813,Semi-urban,Female,128754,5,0,7,Business,5.04,18.09,Semi_urban,20,0,5,44
410,35,94716,760,Urban,Female,271010,9,0,10,Medical,10.0,20.65,Urban,25,0,3,7
411,32,199065,437,Rural,Female,149101,5,0,10,Business,7.28,22.72,Urban,29,1,3,46
412,61,30073,564,Rural,Female,174953,1,0,11,Personal,-5.78,21.98,Urban,20,0,8,31
413,49,57251,632,Rural,Male,114181,11,0,7,Business,9.23,21.43,Urban,19,0,5,36
414,38,116496,487,Rural,Male,392513,7,0,2,Personal,-3.2,22.18,Urban,28,1,4,45
415,36,58897,362,Urban,Male,258186,7,0,3,Personal,2.16,23.11,Urban,22,0,9,46
416,38,71616,578,Urban,Female,104889,4,1,11,Education,8.83,23.1,Semi_urban,13,1,4,8
417,47,24482,841,Rural,Male,270084,3,0,8,Education,-5.72,20.74,Rural,17,1,6,37
418,45,127990,470,Semi-urban,Female,412321,1,0,4,Business,7.15,19.85,Semi_urban,16,1,8,43
419,56,190646,802,Semi-urban,Male,257049,7,0,5,Education,9.06,20.2,Rural,10,0,6,9
420,45,63284,832,Semi-urban,Female,492814,5,1,7,Personal,7.08,21.13,Rural,26,1,7,33
421,42,92932,598,Semi-urban,Male,361724,10,0,8,Business,6.38,18.54,Semi_urban,29,0,5,31
422,28,27338,500,Urban,Male,69556,1,0,1,Education,-4.71,21.55,Urban,22,1,5,38
423,31,193790,434,Urban,Female,379156,1,0,7,Business,-1.86,20.72,Semi_urban,22,0,9,30
424,20,163572,571,Semi-urban,Female,289933,3,0,3,Medical,5.21,22.55,Urban,18,0,6,40
425,20,162617,834,Urban,Female,149290,3,0,5,Business,-7.64,19.64,Rural,24,0,8,1
426,53,81480,741,Semi-urban,Male,285030,2,0,1,Medical,7.77,18.4,Rural,24,1,4,36
427,51,156313,386,Rural,Female,284273,8,0,11,Personal,-5.79,23.37,Rural,11,1,8,45
428,44,173893,330,Rural,Female,433596,8,0,3,Business,1.3,18.41,Urban,24,1,4,12
429,59,24695,420,Semi-urban,Female,399724,6,0,5,Personal,-7.9,23.56,Urban,13,0,6,24
430,64,34318,368,Urban,Male,203378,5,0,1,Personal,-6.3,20.98,Rural,22,0,9,24
431,20,70934,795,Semi-urban,Female,82507,6,0,2,Business,1.71,18.34,Rural,29,0,5,30
432,35,173403,445,Urban,Male,432945,1,0,3,Education,2.69,18.76,Semi_urban,12,0,3,36
433,58,141282,632,Rural,Male,134539,2,0,8,Education,-4.6,21.2,Urban,18,1,9,31
434,24,111891,780,Urban,Male,145859,7,0,5,Business,-7.62,18.09,Rural,29,0,3,47
435,41,88754,562,Semi-urban,Female,132660,1,0,5,Medical,0.99,23.49,Rural,18,0,7,27
436,48,105677,592,Rural,Male,307663,8,0,3,Personal,6.81,22.78,Semi_urban,13,0,4,42
437,22,122320,728,Rural,Female,261485,3,1,9,Medical,-5.97,21.03,Semi_urban,27,0,5,7
438,31,153909,385,Urban,Female,401874,4,0,9,Personal,3.83,23.56,Urban,17,1,4,31
439,45,145261,315,Rural,Female,290505,7,0,2,Business,-2.28,19.56,Semi_urban,11,1,3,28
440,35,125338,417,Rural,Male,355673,10,0,8,Business,8.86,23.12,Urban,26,1,5,1
441,56,60077,569,Urban,Male,464217,7,0,1,Education,-8.35,22.83,Rural,29,0,6,25
442,41,99915,694,Rural,Male,482205,2,0,5,Personal,-9.2,21.49,Rural,13,1,3,9
443,48,155311,461,Semi-urban,Female,122131,5,0,7,Personal,-7.51,19.91,Rural,16,1,3,37
444,33,49669,403,Urban,Female,424024,8,1,8,Medical,5.65,21.35,Semi_urban,15,0,9,41
445,47,68624,466,Urban,Male,149946,9,0,8,Business,8.46,23.74,Rural,11,0,5,15
446,24,95147,599,Urban,Male,421163,5,1,6,Personal,6.45,18.51,Urban,29,1,8,36
447,49,155222,327,Urban,Female,45284,2,0,7,Business,4.36,19.21,Rural,12,0,8,37
448,24,162181,723,Semi-urban,Female,261304,4,0,4,Personal,-8.85,21.86,Urban,15,1,9,24
449,31,177088,455,Urban,Female,195223,11,0,10,Medical,-5.72,22.07,Semi_urban,16,1,4,18
450,35,163008,623,Semi-urban,Female,286576,5,0,7,Education,8.71,18.99,Semi_urban,15,1,3,41
451,45,162108,647,Urban,Male,336722,6,0,7,Personal,2.46,22.84,Semi_urban,23,1,8,31
452,45,190308,420,Urban,Male,91059,6,0,9,Business,-0.63,23.57,Semi_urban,29,1,7,27
453,40,165093,827,Rural,Female,402418,1,1,11,Medical,3.05,18.48,Semi_urban,21,1,8,18
454,58,56943,463,Rural,Male,174964,6,0,2,Business,-6.43,23.85,Urban,29,0,3,16
455,55,133694,361,Semi-urban,Male,50205,11,0,11,Personal,7.86,19.69,Semi_urban,12,0,4,7
456,52,174316,639,Rural,Female,12773,10,1,8,Education,3.13,19.85,Rural,18,0,6,36
457,49,143351,611,Urban,Female,284815,1,0,9,Medical,-0.58,18.27,Rural,22,1,3,18
458,56,58985,675,Semi-urban,Male,275445,5,0,3,Education,-0.85,20.98,Urban,28,0,5,7
459,42,152574,645,Rural,Female,133017,11,0,8,Education,6.45,23.73,Semi_urban,14,1,4,38
460,29,73836,449,Urban,Male,493173,7,0,1,Business,-3.84,18.97,Semi_urban,23,0,3,47
461,24,119714,476,Rural,Female,241879,8,0,10,Business,-7.26,21.46,Semi_urban,24,1,6,1
462,55,23770,653,Rural,Male,478326,11,0,5,Medical,-6.29,19.65,Semi_urban,24,0,9,36
463,53,62865,813,Rural,Female,168701,11,0,1,Education,-8.38,18.11,Urban,12,0,5,46
464,50,73811,608,Rural,Male,58971,5,0,1,Personal,0.16,23.92,Urban,20,0,7,23
465,29,24001,418,Urban,Female,56942,2,0,6,Personal,3.55,22.3,Semi_urban,14,0,9,45
466,38,80848,818,Rural,Female,165071,3,1,5,Personal,8.68,22.41,Urban,17,0,9,7
467,51,72635,777,Semi-urban,Female,497381,7,1,5,Personal,5.02,21.98,Semi_urban,27,0,3,5
468,20,40946,713,Semi-urban,Female,493860,10,0,2,Business,1.66,18.86,Semi_urban,24,1,8,26
469,24,115852,650,Rural,Female,341332,4,0,10,Education,7.28,19.24,Rural,22,0,8,12
470,64,111103,805,Semi-urban,Male,219096,1,1,9,Education,7.84,20.31,Urban,21,1,9,4
471,23,63744,494,Rural,Male,239750,3,0,5,Medical,4.25,23.97,Rural,10,1,3,21
472,35,137729,486,Urban,Female,349807,10,0,3,Personal,-8.87,22.04,Rural,24,1,8,40
473,43,190231,749,Urban,Male,23794,2,0,11,Education,-4.16,20.65,Urban,16,0,4,12
474,35,43671,795,Semi-urban,Male,98904,9,0,7,Business,-3.28,20.91,Rural,17,0,6,42
475,21,167522,814,Semi-urban,Female,313680,1,0,6,Medical,9.95,23.53,Rural,16,1,4,8
476,47,165980,572,Rural,Male,468745,9,0,11,Personal,-0.72,19.18,Rural,26,0,7,31
477,51,195430,351,Rural,Male,341314,10,0,6,Medical,5.24,19.93,Semi_urban,14,0,7,24
478,46,186590,562,Rural,Male,6833,5,0,5,Education,6.28,20.23,Rural,23,0,3,25
479,39,77813,667,Urban,Male,300797,6,0,4,Business,3.07,23.39,Semi_urban,26,0,9,47
480,43,116748,432,Rural,Female,151391,6,0,6,Education,-9.63,22.66,Urban,19,0,7,35
481,31,157878,524,Urban,Male,270748,6,0,7,Medical,-9.61,21.54,Semi_urban,20,0,5,4
482,54,124733,609,Semi-urban,Male,141429,9,0,8,Business,6.38,19.89,Semi_urban,27,0,3,5
483,52,191963,315,Urban,Male,414473,9,1,2,Education,4.78,19.21,Semi_urban,27,1,5,5
484,52,146865,494,Semi-urban,Male,33932,11,0,4,Education,0.72,19.98,Rural,17,0,7,16
485,62,103551,742,Urban,Female,460952,10,0,11,Business,-5.02,23.58,Urban,10,1,4,31
486,56,149335,602,Urban,Male,66719,7,0,7,Education,-8.27,23.46,Rural,18,0,3,16
487,31,59220,347,Rural,Female,70415,3,0,3,Personal,-6.71,20.53,Rural,19,1,4,42
488,22,37158,420,Semi-urban,Female,69413,7,0,5,Education,1.61,19.95,Semi_urban,25,0,3,37
489,20,100992,798,Urban,Female,454457,5,0,10,Medical,0.92,23.31,Rural,19,0,4,45
490,52,178660,768,Urban,Female,90141,9,0,7,Education,8.83,20.68,Semi_urban,22,0,6,46
491,59,82576,340,Semi-urban,Female,395970,8,0,9,Business,9.15,18.23,Urban,27,0,3,42
492,29,108027,755,Urban,Male,111647,10,0,6,Personal,1.52,20.07,Urban,12,1,3,18
493,62,175260,833,Semi-urban,Male,126625,6,0,2,Education,6.83,21.64,Semi_urban,26,0,5,17
494,63,78830,670,Semi-urban,Female,268740,5,0,9,Education,6.24,23.67,Urban,24,0,9,4
495,48,155091,481,Semi-urban,Female,457231,10,0,6,Medical,5.05,20.55,Rural,12,0,6,33
496,32,32419,816,Urban,Male,380819,2,0,10,Medical,-1.25,19.44,Rural,19,0,9,7
497,31,53697,530,Urban,Male,35733,11,0,2,Education,-2.21,20.31,Semi_urban,22,0,4,27
498,50,104932,647,Rural,Female,113030,3,0,1,Medical,-4.72,18.34,Urban,11,1,6,28
499,21,139712,778,Semi-urban,Male,14757,11,1,4,Education,8.74,23.39,Rural,12,1,4,11
500,54,115428,508,Urban,Male,407358,11,0,2,Business,6.69,18.2,Rural,27,1,3,43
501,42,159045,577,Urban,Female,474858,3,0,7,Education,-6.46,18.01,Urban,20,0,9,41
502,36,106649,352,Semi-urban,Female,89412,4,0,11,Business,-4.95,21.68,Rural,26,0,5,16
503,45,142649,309,Semi-urban,Female,293061,3,0,7,Personal,1.63,18.92,Urban,20,1,9,18
504,27,31136,763,Semi-urban,Female,102054,7,0,3,Business,-1.73,19.78,Rural,26,1,4,19
505,48,104739,457,Rural,Female,194147,6,0,11,Personal,-5.72,20.95,Urban,24,0,3,14
506,45,82502,318,Rural,Male,205941,8,0,10,Personal,5.82,22.75,Semi_urban,19,0,7,12
507,29,182357,354,Rural,Female,431522,2,0,1,Personal,-9.97,20.33,Rural,13,1,7,44
508,45,43039,320,Semi-urban,Male,127851,2,0,2,Medical,-3.13,23.74,Rural,11,0,7,42
509,53,86720,581,Urban,Female,185992,1,1,8,Education,8.59,20.72,Urban,23,1,3,29
510,60,143168,839,Semi-urban,Female,499376,5,0,4,Business,5.22,23.52,Semi_urban,14,0,3,29
511,26,108263,716,Urban,Female,164373,7,0,3,Personal,-1.97,20.71,Rural,18,1,9,2
512,23,79155,584,Rural,Female,192129,9,1,10,Business,8.57,21.1,Urban,10,0,4,38
513,64,36911,831,Rural,Female,449489,5,0,7,Personal,8.02,23.75,Semi_urban,21,0,9,22
514,30,20916,831,Rural,Female,305465,11,0,10,Medical,-8.95,22.05,Urban,16,1,5,15
515,48,79052,810,Urban,Male,86193,11,0,4,Personal,-7.44,18.9,Urban,21,0,4,20
516,55,37790,695,Urban,Female,80462,1,0,2,Personal,-2.26,21.59,Semi_urban,29,1,6,43
517,44,156278,419,Semi-urban,Female,165039,3,0,3,Education,8.59,19.35,Urban,19,1,3,44
518,40,141937,396,Semi-urban,Male,332693,8,0,4,Business,6.88,19.86,Rural,29,1,3,2
519,55,105053,419,Semi-urban,Male,206315,3,0,1,Education,-9.04,23.03,Rural,12,1,8,19
520,29,69950,836,Rural,Female,262626,7,0,8,Medical,0.25,22.09,Semi_urban,17,0,8,37
521,56,136211,452,Semi-urban,Male,357446,10,0,11,Business,4.41,19.72,Rural,16,1,5,29
522,28,76361,544,Rural,Male,142065,3,0,8,Medical,-4.48,18.03,Semi_urban,11,1,9,19
523,43,81451,815,Urban,Female,188088,2,0,5,Personal,4.45,21.19,Urban,27,1,4,19
524,54,57696,692,Rural,Female,495916,10,0,6,Medical,-2.61,19.5,Semi_urban,19,0,4,29
525,54,122395,442,Rural,Male,494577,6,0,4,Business,-4.52,18.17,Rural,25,0,8,41
526,55,144121,803,Rural,Female,168209,2,0,11,Business,-2.15,18.38,Rural,17,0,3,12
527,37,66728,519,Urban,Male,389437,10,0,3,Business,9.02,22.04,Semi_urban,20,1,7,26
528,58,75401,459,Urban,Male,336782,5,0,3,Education,8.11,20.49,Rural,23,0,4,45
529,51,45103,375,Semi-urban,Male,268248,5,0,4,Personal,8.28,19.57,Semi_urban,23,0,6,42
530,43,185335,331,Semi-urban,Male,302724,5,0,6,Business,8.35,23.28,Rural,18,0,7,26
531,42,70044,633,Semi-urban,Female,43899,6,0,2,Medical,-6.43,22.95,Semi_urban,20,1,7,11
532,51,77730,824,Urban,Female,448019,3,1,6,Medical,7.92,20.8,Rural,16,0,8,19
533,56,45825,739,Urban,Female,109932,10,0,8,Medical,-5.75,19.65,Rural,14,0,4,3
534,31,57271,651,Urban,Female,162028,5,0,9,Business,6.76,21.04,Semi_urban,17,0,7,37
535,32,97256,638,Urban,Female,67774,8,1,4,Business,0.84,22.52,Rural,18,1,6,44
536,42,197804,699,Urban,Female,233259,4,0,5,Medical,-5.2,18.06,Rural,12,0,4,42
537,44,86433,695,Rural,Female,380289,5,0,8,Medical,-2.03,21.68,Urban,10,0,5,36
538,54,121999,501,Semi-urban,Female,111135,1,0,10,Personal,-1.33,22.26,Urban,28,0,4,23
539,60,43572,829,Rural,Female,349865,1,0,2,Business,4.66,22.9,Urban,24,0,3,45
